id,Z-0_FS_AB,Z-1_FS_AB,Z-2_FS_AB,Z-3_FS_AB,Z-4_FS_AB,Z-5_FS_AB,Z-6_FS_AB,I-0_FS_AB,I-1_FS_AB,I-2_FS_AB,I-3_FS_AB,I-4_FS_AB,I-5_FS_AB,I-6_FS_AB,T-0_FS_AB,T-1_FS_AB,T-2_FS_AB,T-3_FS_AB,T-4_FS_AB,T-5_FS_AB,T-6_FS_AB,S-0_FS_AB,S-1_FS_AB,S-2_FS_AB,S-3_FS_AB,S-4_FS_AB,S-5_FS_AB,S-6_FS_AB,chi-0_FS_AB,chi-1_FS_AB,chi-2_FS_AB,chi-3_FS_AB,chi-4_FS_AB,chi-5_FS_AB,chi-6_FS_AB
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-co_1_chloride_1_smi1_1_s_1,2527.6,4039.0,6505.5,7090.0,4158.7,2256.0,1295.3,478.6,937.0,1276.5,1687.0,1818.7,1302.0,836.3,916.6,1561.0,2122.5,2635.0,2532.7,1761.0,1025.3,407.55,773.375,1057.249,1374.246,1394.815,949.281,588.969,809.01,1564.235,2108.059,2821.956,3023.125,2130.621,1374.669
ir_tbp_1_dft-pme3_1_dft-py_1_dft-co_1_dft-oh_1_smi1_1_s_1,2007.5,3448.3,5320.6,3616.8,2356.6,1415.4,655.1,375.5,658.3,952.6,1267.8,898.6,728.4,454.1,675.5,1090.3,1594.6,1711.8,1261.6,989.4,535.1,321.093,554.728,801.126,974.34,700.368,547.404,319.204,633.393,1084.108,1588.986,2117.49,1511.478,1191.594,733.264
ir_tbp_1_dft-pme3_1_dft-nme3_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,2027.6,3698.2,6812.5,3582.4,2861.1,1207.8,0.0,401.6,743.2,1052.5,1725.4,1295.1,1207.8,0.0,743.6,1217.2,1850.5,2307.4,1889.1,1207.8,0.0,339.265,609.284,898.469,1310.763,1013.542,797.984,0.0,671.725,1214.774,1720.319,2813.493,2149.762,1920.644,0.0
ir_tbp_1_dft-ime_1_dft-sime_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,2435.5,3743.0,5329.9,8818.6,4563.3,4549.7,4136.0,554.5,980.0,1186.9,1570.6,1890.3,1864.7,1793.0,1010.5,1556.0,2008.9,2542.6,2790.3,2782.7,2825.0,465.392,789.787,988.351,1302.768,1497.641,1473.486,1389.611,954.362,1674.997,2017.621,2634.528,3196.031,3186.036,3023.921
ir_tbp_1_dft-nme3_1_dft-nme3_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,2007.3,3487.5,6980.0,3600.6,3317.6,2323.4,0.0,414.3,751.5,1055.0,1761.6,1385.6,1468.4,0.0,762.3,1231.5,1871.0,2385.6,2093.6,1468.4,0.0,346.951,603.784,896.701,1333.384,1100.504,1022.014,0.0,705.511,1267.474,1749.781,2923.984,2279.534,2339.614,0.0
ir_tbp_1_dft-nme3_1_dft-sime_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,2309.1,3768.4,6319.2,6907.5,4306.2,4494.3,2931.3,515.1,939.4,1198.2,1744.5,1714.2,1848.3,1956.3,953.1,1503.4,2062.2,2575.5,2599.2,2859.3,2163.3,430.878,751.068,1001.818,1381.668,1366.46,1453.489,1364.276,880.488,1594.668,2008.108,2897.778,2896.61,3052.819,3130.376
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,3390.1,6232.7,9231.1,10318.6,11453.7,10629.5,8376.1,762.1,1318.7,1941.1,2560.6,2897.7,3717.5,4191.1,1356.1,2188.7,3261.1,3934.6,4670.7,5832.5,5766.1,651.681,1116.9,1649.32,2105.677,2435.495,3015.819,3183.777,1264.581,2145.99,3163.21,4158.697,4776.245,6125.769,6815.997
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-hicn_1_bromide_1_smi1_1_s_1,2440.0,4379.7,5333.5,3747.7,1963.3,857.7,189.8,361.0,701.7,980.5,954.7,739.3,458.7,135.8,685.0,1265.7,1610.5,1419.7,1057.3,578.7,144.8,318.767,618.951,840.588,788.378,585.995,339.154,93.882,616.667,1192.461,1658.898,1600.208,1240.025,762.244,222.582
ir_tbp_1_dft-phos_1_dft-sime_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,2363.5,3707.2,5109.2,7338.3,4473.8,3034.7,2445.2,491.5,860.2,1110.2,1320.3,1473.8,1387.7,1251.2,887.5,1382.2,1824.2,2073.3,2160.8,2032.7,1851.2,418.645,711.351,930.532,1096.929,1195.113,1072.426,944.851,829.435,1437.321,1842.502,2165.889,2419.173,2307.886,2044.171
ir_tbp_1_dft-sime_1_dft-sime_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,2928.3,4423.7,5704.5,9407.1,5703.6,3428.9,2633.4,570.3,1111.7,1384.5,1877.1,2439.6,1640.9,1313.4,1098.3,1855.7,2416.5,3221.1,3513.6,2330.9,2105.4,482.911,906.637,1144.365,1541.291,1905.009,1253.048,989.57,986.791,1918.717,2386.905,3182.351,4154.889,2749.268,2161.79
ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-co_1_dft-sh_1_smi1_1_s_1,2256.4,4394.2,7008.2,4384.7,2362.4,989.5,0.0,387.4,731.2,1041.2,1681.7,1174.4,989.5,0.0,723.4,1199.2,1821.2,2221.7,1660.4,989.5,0.0,330.06,606.037,892.386,1285.892,888.77,654.129,0.0,646.59,1193.137,1698.246,2736.842,1946.09,1572.669,0.0
ir_tbp_1_dft-ime_1_dft-iz_1_dft-co_1_dft-no2_1_smi1_1_s_1,2600.0,3817.9,4598.0,5912.8,3462.5,1896.5,1034.6,437.0,802.9,998.0,1235.8,1368.5,894.5,557.6,815.0,1360.9,1700.0,2039.8,1980.5,1206.5,755.6,378.687,677.501,842.42,1031.585,1088.659,685.414,412.719,760.377,1403.771,1736.42,2125.175,2364.319,1493.794,919.149
ir_tbp_1_dft-pme3_1_dft-iz_1_dft-co_1_fluoride_1_smi1_1_s_1,2179.1,3341.0,5176.1,3422.2,1497.8,996.2,276.4,352.1,656.0,877.1,1241.2,609.8,564.2,276.4,658.1,1094.0,1522.1,1622.2,918.8,753.2,276.4,304.959,553.778,741.069,949.103,481.04,413.425,183.268,598.389,1104.788,1482.669,2111.273,1020.62,926.155,438.418
ir_tbp_1_dft-pph3_1_dft-py_1_dft-co_1_dft-oh_1_smi1_1_s_1,2957.3,4893.4,7230.0,9007.9,9426.2,8037.4,6343.3,695.3,1149.4,1782.0,2050.9,2406.2,2931.4,2893.3,1211.3,1959.4,2928.0,3250.9,3858.2,4461.4,4135.3,594.432,980.592,1493.026,1706.396,2005.326,2363.831,2255.84,1170.072,1910.022,2959.846,3395.846,4053.396,4923.941,4765.82
ir_tbp_1_dft-pet3_1_dft-iz_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,2374.0,4029.4,6321.7,7212.4,4673.1,3702.9,2207.3,517.0,936.4,1272.7,1632.4,2084.1,1836.9,1361.3,949.0,1530.4,2058.7,2607.4,2969.1,2550.9,1775.3,436.138,767.207,1053.801,1338.035,1619.993,1392.1,977.327,870.568,1544.117,2080.251,2689.475,3451.313,3040.09,2220.407
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-co_1_chloride_1_smi1_1_s_1,3982.6,6695.8,10564.5,14447.5,17422.8,16211.6,14106.8,1015.6,1703.8,2665.5,3161.5,3976.8,5249.6,5772.8,1777.6,2909.8,4411.5,5105.5,6514.8,8219.6,8724.8,870.072,1457.515,2251.252,2675.861,3404.567,4355.49,4623.46,1691.892,2803.285,4382.452,5175.701,6599.747,8721.93,9543.04
ir_tbp_1_dft-ime_1_dft-oxaz_1_dft-iacn_1_chloride_1_smi1_1_s_1,2149.3,3176.0,4742.2,6180.8,3332.5,2540.4,2103.5,439.3,779.0,920.2,1074.8,1160.5,1073.4,1131.5,799.3,1229.0,1505.2,1674.8,1694.5,1682.4,1563.5,372.01,635.283,774.001,900.753,937.63,841.902,829.954,757.84,1341.543,1565.191,1807.983,1987.24,1815.132,1878.184
ir_tbp_1_dft-pyz_1_dft-pph3_1_dft-co_1_dft-itcn_1_smi1_1_s_1,3024.5,4934.0,7481.2,9280.7,9779.5,8895.7,7463.2,702.5,1139.0,1751.2,2068.7,2510.5,3078.7,3062.2,1212.5,1931.0,2891.2,3295.7,4004.5,4674.7,4343.2,605.244,976.681,1482.095,1745.486,2121.094,2531.547,2435.877,1179.954,1897.291,2908.325,3410.276,4205.194,5146.497,5048.277
ir_tbp_1_dft-pme3_1_dft-py_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,2100.6,3538.4,5852.7,3968.0,3014.5,2173.3,874.1,408.6,691.4,989.7,1370.0,1103.5,1087.3,547.1,720.6,1135.4,1667.7,1886.0,1628.5,1396.3,646.1,351.057,584.828,842.697,1074.622,895.909,820.021,391.306,685.557,1135.058,1636.527,2266.042,1832.449,1799.341,893.446
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-co_1_dft-sh_1_smi1_1_s_1,2405.5,4392.1,5928.3,5788.7,3822.6,2251.5,945.6,425.5,771.1,1026.3,1483.7,1251.6,1117.5,945.6,779.5,1251.1,1758.3,2116.7,1806.6,1630.5,945.6,364.414,645.15,874.164,1177.322,990.323,844.049,628.851,716.554,1270.11,1702.614,2446.172,2099.213,1847.099,1496.361
ir_tbp_1_dft-pet3_1_dft-ime_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,2593.2,4365.2,7010.3,9352.2,5916.0,5280.7,3892.6,604.2,1101.2,1439.3,1981.2,2589.0,2529.7,2362.6,1114.2,1773.2,2387.3,3226.2,3792.0,3732.7,3208.6,505.777,891.912,1195.219,1630.013,2020.475,1938.348,1706.611,1016.167,1816.992,2358.529,3255.473,4260.815,4182.828,3834.121
ir_tbp_1_dft-pet3_1_dft-sime_1_dft-co_1_dft-cn_1_smi1_1_s_1,2497.4,4307.0,6648.7,9013.4,5509.2,4405.4,2658.7,565.4,1070.0,1479.7,1993.4,2461.2,2086.4,1623.7,1063.4,1766.0,2451.7,3184.4,3454.2,2923.4,2244.7,474.212,866.293,1214.267,1618.558,1900.014,1590.596,1170.413,952.772,1770.463,2440.817,3292.948,4074.594,3497.216,2635.793
ir_tbp_1_dft-oxaz_1_dft-phos_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,2600.4,3953.7,5126.5,4717.9,2856.7,1616.6,848.0,416.4,764.7,1010.5,1189.9,1008.7,752.6,476.0,770.4,1304.7,1697.5,1816.9,1494.7,1052.6,614.0,365.871,661.383,862.439,981.979,818.137,581.357,348.825,711.381,1311.063,1702.859,2013.469,1713.907,1250.537,782.295
ir_tbp_1_dft-pph3_1_dft-ime_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,3302.2,5366.5,8125.4,11847.7,11279.0,10856.6,10505.4,812.2,1361.5,1924.4,2400.7,3065.0,3893.6,4178.4,1430.2,2249.5,3214.4,3915.7,4943.0,6032.6,6293.4,691.584,1140.904,1624.566,2029.062,2568.573,3181.051,3335.413,1367.754,2270.734,3191.436,3960.612,5112.123,6499.951,6926.143
ir_tbp_1_dft-iz_1_dft-iz_1_dft-iacn_1_chloride_1_smi1_1_s_1,1923.3,2764.4,3952.1,3985.1,2130.2,1573.3,1102.7,351.3,577.4,712.1,706.1,690.2,655.3,616.7,615.3,931.4,1120.1,1054.1,1032.2,1009.3,814.7,301.921,485.82,601.938,596.073,570.677,516.253,450.895,609.091,998.76,1208.088,1194.453,1193.867,1106.893,1018.615
ir_tbp_1_dft-iz_1_dft-py_1_dft-hicn_1_chloride_1_smi1_1_s_1,2148.1,3408.6,4479.8,3767.7,1972.8,1151.4,502.4,357.1,627.6,885.8,914.7,742.8,548.4,313.4,645.1,1086.6,1440.8,1358.7,1063.8,758.4,385.4,311.197,543.546,749.511,754.096,596.927,419.71,224.88,610.477,1069.866,1496.871,1530.436,1253.147,910.51,510.45
ir_tbp_1_dft-iz_1_dft-nme3_1_dft-co_1_fluoride_1_smi1_1_s_1,2080.6,3021.4,5091.8,3322.5,1421.5,994.1,276.4,349.6,648.4,864.8,1237.5,605.5,562.1,276.4,655.6,1086.4,1509.8,1618.5,914.5,751.1,276.4,298.136,532.133,725.511,941.143,473.453,411.302,183.256,606.086,1130.333,1478.001,2117.833,1023.923,924.032,438.406
ir_tbp_1_dft-oxaz_1_dft-sime_1_dft-iacn_1_fluoride_1_smi1_1_s_1,2439.6,3934.6,6209.0,5899.3,3412.0,2661.8,1685.4,477.6,931.6,1214.0,1471.3,1444.0,1290.8,1097.4,915.6,1558.6,2081.0,2269.3,2146.0,1911.8,1373.4,403.516,758.355,1010.852,1175.652,1126.416,974.963,774.728,824.776,1611.075,2071.262,2510.112,2466.816,2155.463,1793.798
ir_tbp_1_dft-pyz_1_dft-asme3_1_dft-co_1_iodide_1_smi1_1_s_1,2571.4,4620.9,6285.4,5716.3,2500.0,1137.7,550.9,369.4,675.9,921.4,1309.3,706.0,615.7,388.9,681.4,1113.9,1596.4,1729.3,1042.0,843.7,415.9,324.609,586.543,799.497,1043.896,574.059,459.54,269.295,619.449,1117.723,1531.347,2157.466,1158.309,1002.84,638.385
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-co_1_dft-no2_1_smi1_1_s_1,2641.8,3864.7,4744.4,6263.4,3723.7,2090.2,1199.5,451.8,819.7,1033.4,1295.4,1464.7,953.2,617.5,835.8,1377.7,1765.4,2141.4,2112.7,1292.2,857.5,391.997,692.724,876.182,1084.483,1168.049,737.312,466.39,783.077,1429.914,1800.122,2212.963,2528.279,1596.842,1008.85
ir_tbp_1_dft-pyz_1_dft-pme3_1_dft-hicn_1_fluoride_1_smi1_1_s_1,1985.2,3200.0,5389.1,3538.0,2059.3,1433.0,611.9,365.2,635.0,877.1,1192.0,802.3,809.0,431.9,653.2,1031.0,1477.1,1579.0,1201.3,1061.0,461.9,313.525,534.21,745.137,918.34,642.461,598.131,299.031,616.945,1054.86,1476.687,2007.76,1348.781,1316.391,709.131
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,2195.8,3556.3,4651.5,3689.8,2350.8,1587.0,573.1,374.8,631.3,907.5,1007.8,916.8,687.0,303.1,662.8,1096.3,1501.5,1520.8,1309.8,903.0,354.1,327.145,547.645,772.117,833.404,741.72,533.51,221.334,645.175,1083.265,1543.627,1702.924,1559.1,1169.66,512.394
ir_tbp_1_dft-asme3_1_dft-sime_1_dft-iacn_1_fluoride_1_smi1_1_s_1,2505.7,4395.2,6178.1,6881.6,4549.4,3211.7,2116.2,486.7,918.2,1153.1,1616.6,1435.4,1480.7,1771.2,912.7,1458.2,1963.1,2327.6,2149.4,2404.7,1978.2,410.189,746.146,962.035,1267.002,1140.079,1144.719,1204.009,824.459,1531.816,1934.455,2706.582,2439.649,2451.309,2832.139
ir_tbp_1_dft-pme3_1_dft-phos_1_dft-hicn_1_chloride_1_smi1_1_s_1,2105.4,3488.9,5805.0,4209.3,2396.9,1566.4,699.3,380.4,665.9,939.0,1248.3,824.9,849.4,486.3,680.4,1085.9,1563.0,1644.3,1241.9,1125.4,576.3,330.605,571.237,809.938,992.123,669.873,631.977,342.459,627.395,1071.187,1528.408,2027.753,1364.403,1376.367,783.309
ir_tbp_1_dft-pme3_1_dft-py_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,2737.2,4433.0,6341.3,5636.2,3502.5,2343.4,1359.1,478.2,905.0,1199.3,1766.2,1327.5,1164.4,996.1,898.2,1511.0,2117.3,2552.2,1978.5,1698.4,1158.1,413.415,765.48,1023.603,1397.67,1064.761,890.722,699.198,806.925,1514.76,2007.993,2964.3,2205.451,1895.542,1591.548
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-co_1_dft-sh_1_smi1_1_s_1,3306.5,6138.3,9052.7,9695.4,10681.0,9691.5,7031.2,711.5,1233.3,1885.7,2474.4,2662.0,3238.5,3476.2,1263.5,2079.3,3169.7,3752.4,4219.0,5011.5,4763.2,612.029,1055.919,1604.765,2029.38,2221.213,2628.371,2646.104,1177.379,1999.509,3071.435,4017.27,4387.603,5324.231,5637.254
ir_tbp_1_dft-pyz_1_dft-py_1_dft-hicn_1_iodide_1_smi1_1_s_1,2557.7,4741.1,6037.4,4644.4,2739.7,1367.6,466.2,388.7,745.1,1069.4,1059.4,852.7,611.6,271.2,730.7,1333.1,1753.4,1575.4,1242.7,815.6,328.2,342.756,657.997,919.173,878.23,686.219,467.507,197.021,656.646,1251.217,1793.013,1751.2,1410.329,1005.947,445.961
ir_tbp_1_dft-pet3_1_dft-asme3_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,2733.0,5285.6,8176.0,8234.1,6222.8,4218.0,2035.8,555.0,1055.6,1453.0,2141.1,2463.8,2445.0,1765.8,1041.0,1709.6,2431.0,3263.1,3615.8,3309.0,1927.8,468.866,867.179,1218.83,1716.766,1925.019,1792.45,1192.336,917.966,1696.559,2337.26,3469.816,4029.699,3977.92,2821.516
ir_tbp_1_dft-nme3_1_dft-nme3_1_dft-co_1_dft-cn_1_smi1_1_s_1,1902.0,3376.6,6448.7,3265.4,2706.6,989.4,0.0,387.0,721.6,1027.7,1678.4,1194.6,989.4,0.0,723.0,1189.6,1807.7,2218.4,1680.6,989.4,0.0,323.148,577.459,868.653,1260.702,930.511,654.107,0.0,658.818,1216.729,1704.663,2772.732,2011.591,1572.647,0.0
ir_tbp_1_dft-pph3_1_dft-iz_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,3057.3,5006.8,7613.1,9630.5,9852.6,9072.8,7703.7,738.3,1217.8,1778.1,2094.5,2640.6,3378.8,3563.7,1284.3,2033.8,2924.1,3375.5,4284.6,5229.8,5138.7,630.396,1032.43,1500.995,1766.554,2219.732,2747.04,2776.037,1238.226,2018.65,2926.355,3429.544,4384.682,5602.38,5849.717
ir_tbp_1_dft-pet3_1_dft-asme3_1_dft-co_1_dft-no2_1_smi1_1_s_1,3198.9,6079.7,8685.1,8681.9,5771.1,2941.6,989.4,549.9,1117.7,1605.1,2564.9,2504.1,1942.6,989.4,1071.9,1909.7,2847.1,3914.9,3530.1,2428.6,989.4,472.269,939.848,1354.79,2039.963,1918.734,1386.643,654.099,918.039,1825.268,2636.54,4272.983,4124.904,3134.353,1572.639
ir_tbp_1_dft-ime_1_dft-iz_1_dft-co_1_bromide_1_smi1_1_s_1,2313.0,3336.0,4476.5,5855.1,3543.2,1422.9,1034.6,393.0,696.0,849.5,1025.1,1047.2,672.9,557.6,717.0,1140.0,1425.5,1631.1,1467.2,984.9,755.6,339.721,586.568,720.777,862.691,844.192,517.48,412.73,678.331,1201.298,1453.767,1730.411,1784.572,1112.38,919.16
ir_tbp_1_dft-nme3_1_dft-sime_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,2754.9,5105.8,8710.0,5887.5,4472.6,2527.3,716.3,531.9,1103.8,1609.0,2449.5,2102.6,1858.3,716.3,1053.9,1961.8,2986.0,3616.5,3098.6,2227.3,716.3,449.068,904.46,1364.536,1904.653,1621.626,1292.601,474.103,905.818,1867.4,2680.246,4050.943,3487.116,2988.951,1137.493
ir_tbp_1_dft-pyz_1_dft-asme3_1_dft-iacn_1_bromide_1_smi1_1_s_1,2378.6,4230.0,6130.2,5677.9,3436.9,2051.6,1247.3,404.6,714.0,928.2,1240.9,928.9,1007.6,917.3,728.6,1128.0,1546.2,1681.9,1417.9,1493.6,1019.3,348.887,603.249,801.227,996.776,766.652,769.872,635.559,678.977,1176.159,1535.087,2038.436,1547.312,1652.352,1485.819
ir_tbp_1_dft-pph3_1_dft-py_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,3096.4,5070.7,7597.4,9946.8,10127.7,9173.3,7848.5,753.4,1245.7,1852.4,2155.8,2645.7,3356.3,3516.5,1311.4,2079.7,3034.4,3445.8,4265.7,5162.3,5127.5,643.941,1056.047,1560.485,1815.076,2228.869,2742.31,2768.029,1259.631,2059.727,3051.155,3531.856,4396.069,5579.05,5775.079
ir_tbp_1_dft-pyz_1_dft-py_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,2796.3,4449.0,5247.4,4622.6,2815.7,1530.0,704.5,432.3,840.0,1167.4,1304.6,1060.7,714.0,389.5,822.3,1503.0,1986.4,2006.6,1549.7,981.0,494.5,380.496,730.359,989.595,1071.453,850.904,553.472,288.137,741.816,1455.159,2007.975,2208.453,1791.284,1180.772,637.457
ir_tbp_1_dft-oxaz_1_dft-py_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,2248.2,3701.9,5047.3,4134.5,2593.5,1828.9,733.6,400.2,707.9,1015.3,1140.5,1039.5,814.9,409.6,724.2,1220.9,1678.3,1722.5,1492.5,1087.9,481.6,346.682,603.747,854.699,933.788,835.128,628.055,295.794,685.082,1210.257,1712.069,1916.228,1759.668,1379.465,686.484
